song_id,title,artist,language,Hybrid RecSys,collaborative Filtering,context,instrumentation,mood_tags,status,lyrics,emotion_label,genre,release_year,duration_sec,tempo,key,energy,valence,mfcc_mean,audio_path,lyrics_path
118,White Flag,Dido,English,Yes,Yes,,,,active,"""I know you think that I shouldn't still love you...""",Sad,Pop,2003,270,60,F,0.4,0.45,0.4,audio/white_flag.mp3,lyrics/white_flag.txt
119,Beautiful Day,U2,English,Yes,Yes,,,,active,"""It's a beautiful day, don't let it get away...""",Hopeful,Rock,2000,250,74,B,0.6,0.75,0.45,audio/beautiful_day.mp3,lyrics/beautiful_day.txt
120,River,Josh Groban,English,Yes,Yes,,,,active,"""I wanted to meet you beneath the mistletoe...""",Reflective,Pop,2006,250,70,D,0.45,0.6,0.4,audio/river.mp3,lyrics/river.txt
121,Asking for A Friend,Devin Dawson,English,Yes,Yes,,,,active,"""I don’t know what to say...""",Reflective,Country,2018,230,75,G,0.5,0.45,0.42,audio/asking_for_a_friend.mp3,lyrics/asking_for_a_friend.txt
122,Party Of One,Brandi Carlile,English,Yes,Yes,,,,active,"""You don't need a crowd...""",Empowering,Folk Rock,2018,245,80,C,0.55,0.6,0.44,audio/party_of_one.mp3,lyrics/party_of_one.txt
123,Let Her Go,Passenger,English,Yes,Yes,,,,active,"""Well you only need the light when it's burning low...""",Melancholy,Folk,2012,250,75,D,0.45,0.4,0.38,audio/let_her_go.mp3,lyrics/let_her_go.txt
124,Breathe Me,Sia,English,Yes,Yes,,,,active,"""Help, I have done it again...""",Vulnerable,Pop,2004,260,65,C,0.4,0.35,0.37,audio/breathe_me.mp3,lyrics/breathe_me.txt
125,Skinny Love,Bon Iver,English,Yes,Yes,,,,active,"""Come on, skinny love, just last the year...""",Melancholy,Indie Folk,2007,230,70,A,0.35,0.3,0.34,audio/skinny_love.mp3,lyrics/skinny_love.txt
126,Holocene,Bon Iver,English,Yes,Yes,,,,active,"""And at once I knew, I was not magnificent...""",Reflective,Indie Folk,2011,330,72,F#,0.4,0.4,0.36,audio/holocene.mp3,lyrics/holocene.txt
127,The Scientist,Coldplay,English,Yes,Yes,,,,active,"""Come up to meet you, tell you I'm sorry...""",Sad,Alternative,2002,310,64,F,0.4,0.35,0.38,audio/the_scientist.mp3,lyrics/the_scientist.txt
128,Chasing Cars,Snow Patrol,English,Yes,Yes,,,,active,"""We'll do it all, everything...""",Romantic,Alternative,2006,280,65,A,0.5,0.6,0.42,audio/chasing_cars.mp3,lyrics/chasing_cars.txt
129,Gravity,John Mayer,English,Yes,Yes,,,,active,"""Gravity is working against me...""",Reflective,Pop Rock,2006,240,75,G,0.45,0.4,0.39,audio/gravity.mp3,lyrics/gravity.txt
130,Come Away With Me,Norah Jones,English,Yes,Yes,,,,active,"""Come away with me and we'll kiss on a mountaintop...""",Romantic,Jazz/Pop,2002,250,72,C,0.5,0.65,0.42,audio/come_away_with_me.mp3,lyrics/come_away_with_me.txt
131,Don't Know Why,Norah Jones,English,Yes,Yes,,,,active,"""I waited 'til I saw the sun...""",Melancholy,Jazz/Pop,2002,210,75,F,0.45,0.4,0.38,audio/dont_know_why.mp3,lyrics/dont_know_why.txt
132,Dreams,Fleetwood Mac,English,Yes,Yes,,,,active,"""Now here you go again, you say you want your freedom...""",Reflective,Rock,1977,260,120,F,0.6,0.5,0.45,audio/dreams.mp3,lyrics/dreams.txt
133,Landslide,Fleetwood Mac,English,Yes,Yes,,,,active,"""Can I sail through the changing ocean tides?""",Reflective,Rock,1975,220,70,C,0.35,0.4,0.35,audio/landslide.mp3,lyrics/landslide.txt
134,Fast Car,Tracy Chapman,English,Yes,Yes,,,,active,"""You got a fast car...""",Reflective,Folk Rock,1988,290,72,A,0.4,0.35,0.36,audio/fast_car.mp3,lyrics/fast_car.txt
135,Time After Time,Cyndi Lauper,English,Yes,Yes,,,,active,"""If you're lost you can look and you will find me...""",Romantic,Pop,1983,270,80,G,0.45,0.6,0.4,audio/time_after_time.mp3,lyrics/time_after_time.txt
136,Fields of Gold,Sting,English,Yes,Yes,,,,active,"""You'll remember me when the west wind moves...""",Reflective,Pop/Rock,1993,240,72,C,0.5,0.55,0.42,audio/fields_of_gold.mp3,lyrics/fields_of_gold.txt
137,Tears in Heaven,Eric Clapton,English,Yes,Yes,,,,active,"""Would it be the same if I saw you in heaven?""",Sad,Rock,1992,270,65,A,0.4,0.35,0.37,audio/tears_in_heaven.mp3,lyrics/tears_in_heaven.txt
138,Imagine,John Lennon,English,Yes,Yes,,,,active,"""Imagine there's no heaven...""",Hopeful,Pop/Rock,1971,185,75,C,0.35,0.7,0.38,audio/imagine.mp3,lyrics/imagine.txt
139,Hallelujah,Jeff Buckley,English,Yes,Yes,,,,active,"""I've heard there was a secret chord...""",Melancholy,Folk Rock,1994,360,70,C,0.4,0.4,0.39,audio/hallelujah.mp3,lyrics/hallelujah.txt
140,Die With A Smile,Lady Gaga,English,Yes,Yes,,,"uplifting, hopeful, energetic",active,,,art pop,2024,251,120,E major,0.8,0.85,0.44,audio/2plbrEY59IikOBgBGLjaoe.mp3,lyrics/2plbrEY59IikOBgBGLjaoe.txt
141,Ordinary,Alex Warren,English,Yes,Yes,,,"calm, reflective, mellow",active,,,Unknown,2025,186,78,A minor,0.3,0.2,0.67,audio/6qqrTXSdwiJaq8SO0X2lSe.mp3,lyrics/6qqrTXSdwiJaq8SO0X2lSe.txt
142,APT.,ROSÉ,English,Yes,Yes,,,"chill, introspective, mellow",active,,,k-pop,2024,169,100,G major,0.5,0.7,0.59,audio/5vNRhkKd0yEAg8suGBpjeY.mp3,lyrics/5vNRhkKd0yEAg8suGBpjeY.txt
143,Espresso,Sabrina Carpenter,English,Yes,Yes,,,"energetic, playful, upbeat",active,,,Unknown,2024,175,92,F major,0.5,0.6,0.46,audio/2qSkIjg1o9h3YT9RAgYN75.mp3,lyrics/2qSkIjg1o9h3YT9RAgYN75.txt
144,we can't be friends (wait for your love),Ariana Grande,English,Yes,Yes,,,"sad, emotional, longing",active,,,pop,2024,228,115,D major,0.7,0.8,0.29,audio/51ZQ1vr10ffzbwIjDCwqm4.mp3,lyrics/51ZQ1vr10ffzbwIjDCwqm4.txt
145,Sailor Song,Gigi Perez,English,Yes,Yes,,,"nostalgic, calm, folk",active,,,Unknown,2025,211,118,C major,0.8,0.9,0.61,audio/21IYMdzTrzSe191Cy5eMap.mp3,lyrics/21IYMdzTrzSe191Cy5eMap.txt
146,Fortnight (feat. Post Malone),Taylor Swift,English,Yes,Yes,,,"dreamy, reflective, mellow",active,,,Unknown,2024,228,131,C minor,0.9,0.4,0.34,audio/2OzhQlSqBEmt7hmkYxfT6m.mp3,lyrics/2OzhQlSqBEmt7hmkYxfT6m.txt
147,BIRDS OF A FEATHER,Billie Eilish,English,Yes,Yes,,,"uplifting, energetic, hopeful",active,,,Unknown,2024,210,140,E major,0.9,0.95,0.58,audio/6dOtVTDdiauQNBQEDOtlAB.mp3,lyrics/6dOtVTDdiauQNBQEDOtlAB.txt
148,Flowers,Miley Cyrus,English,Yes,Yes,,,"empowering, uplifting, positive",active,,,Unknown,2023,200,130,D minor,0.85,0.8,0.42,audio/0yLdNVWF3Srea0uzk55zFn.mp3,lyrics/0yLdNVWF3Srea0uzk55zFn.txt
149,Unholy (feat. Kim Petras),Sam Smith,English,Yes,Yes,,,"dark, intense, energetic",active,,,soft pop,2023,156,104,Bb major,0.5,0.8,0.77,audio/0NZPBYD5qbEWRs3PrGiRkT.mp3,lyrics/0NZPBYD5qbEWRs3PrGiRkT.txt
150,I Ain't Worried,OneRepublic,English,Yes,Yes,,,"carefree, upbeat, positive",active,,,soft pop,2022,148,120,F minor,0.6,0.3,0.25,audio/4h9wh7iOZ0GGn8QVp4RAOB.mp3,lyrics/4h9wh7iOZ0GGn8QVp4RAOB.txt
151,Bones,Imagine Dragons,English,Yes,Yes,,,"motivational, energetic, uplifting",active,,,Unknown,2022,165,110,G major,0.7,0.85,0.81,audio/0HqZX76SFLDz2aW8aiqi7G.mp3,lyrics/0HqZX76SFLDz2aW8aiqi7G.txt
152,Until I Found You,Stephen Sanchez,English,Yes,Yes,,,"romantic, nostalgic, calm",active,,,Unknown,2021,177,130,Eb minor,0.9,0.6,0.49,audio/0T5iIrXA4p5GsubkhuBIKV.mp3,lyrics/0T5iIrXA4p5GsubkhuBIKV.txt
153,vampire,Olivia Rodrigo,English,Yes,Yes,,,"dark, emotional, intense",active,,,Unknown,2023,219,120,C minor,0.8,0.4,0.36,audio/1kuGVB7EU95pJObxwvfwKS.mp3,lyrics/1kuGVB7EU95pJObxwvfwKS.txt
154,Make You Mine,Madison Beer,English,Yes,Yes,,,"romantic, upbeat, happy",active,,,Unknown,2024,221,88,A major,0.4,0.7,0.65,audio/48vIfHaK7by6x0T6ucpODL.mp3,lyrics/48vIfHaK7by6x0T6ucpODL.txt
155,Shut Down,BLACKPINK,English,Yes,Yes,,,"fierce, confident, energetic",active,,,k-pop,2022,175,95,D minor,0.3,0.5,0.73,audio/0ARKW62l9uWIDYMZTUmJHF.mp3,lyrics/0ARKW62l9uWIDYMZTUmJHF.txt
156,Lose Control,Teddy Swims,English,Yes,Yes,,,"emotional, intense, longing",active,,,Unknown,2023,210,125,F# major,0.85,0.8,0.57,audio/17phhZDn6oGtzMe56NuWvj.mp3,lyrics/17phhZDn6oGtzMe56NuWvj.txt
157,That’s So True,Gracie Abrams,English,Yes,Yes,,,"chill, mellow, reflective",active,,,Unknown,2024,166,,,,,,audio/7ne4VBA60CxGM75vw0EYad.mp3,lyrics/7ne4VBA60CxGM75vw0EYad.txt
158,Who,Jimin,English,Yes,Yes,,,"introspective, calm, mellow",active,,,k-pop,2024,170,,,,,,audio/7tI8dRuH2Yc6RuoTjxo4dU.mp3,lyrics/7tI8dRuH2Yc6RuoTjxo4dU.txt
159,greedy,Tate McRae,English,Yes,Yes,,,"confident, energetic, playful",active,,,Unknown,2023,131,,,,,,audio/3rUGC1vUpkDG9CZFHMur1t.mp3,lyrics/3rUGC1vUpkDG9CZFHMur1t.txt
160,Training Season,Dua Lipa,English,Yes,Yes,,,"energetic, motivational, uplifting",active,,,pop,2024,209,120,C major,0.8,0.8,0.53,audio/5b5cPscqVEMChvDqscVw26.mp3,lyrics/5b5cPscqVEMChvDqscVw26.txt
161,Die For You,The Weeknd,English,Yes,Yes,,,"emotional, romantic, mellow",active,,,Unknown,2016,260,67,F# minor,0.5,0.6,0.41,audio/2Ch7LmS7r2Gy2kc64wv3Bz.mp3,lyrics/2Ch7LmS7r2Gy2kc64wv3Bz.txt
162,Angel Baby,Troye Sivan,English,Yes,Yes,,,"romantic, dreamy, uplifting",active,,,Unknown,2021,220,100,Bb major,0.6,0.8,0.77,audio/2m6Ko3CY1qXNNja8AlugNc.mp3,lyrics/2m6Ko3CY1qXNNja8AlugNc.txt
163,I Like You (A Happier Song) (with Doja Cat),Post Malone,English,Yes,Yes,,,"happy, upbeat, playful",active,,,Unknown,2022,192,110,G major,0.8,0.9,0.62,audio/0O6u0VJ46W86TxN9wgyqDj.mp3,lyrics/0O6u0VJ46W86TxN9wgyqDj.txt
164,Beautiful Things,Benson Boone,English,Yes,Yes,,,"uplifting, hopeful, emotional",active,,,Unknown,2024,180,120,C major,0.7,0.7,0.38,audio/3xkHsmpQCBMytMJNiDf3Ii.mp3,lyrics/3xkHsmpQCBMytMJNiDf3Ii.txt
165,Kill Bill,SZA,English,Yes,Yes,,,"dark, intense, emotional",active,,,r&b,2022,153,90,D minor,0.6,0.3,0.66,audio/1Qrg8KqiBpW07V7PNxwwwL.mp3,lyrics/1Qrg8KqiBpW07V7PNxwwwL.txt
166,All My Heroes - Radio Edit,Naeleck,English,Yes,Yes,,,"inspirational, energetic, positive",active,,,electro house,2020,228,128,E major,0.8,0.85,0.44,audio/0TRmtiR9q6XnYDzXmoMpGC.mp3,lyrics/0TRmtiR9q6XnYDzXmoMpGC.txt
167,Escapism.,RAYE,English,Yes,Yes,,,"energetic, rebellious, intense",active,,,Unknown,2022,272,122,G minor,0.85,0.5,0.71,audio/5Z2MiIZ5I3jJvvmeWMLbOQ.mp3,lyrics/5Z2MiIZ5I3jJvvmeWMLbOQ.txt
168,Whatever,Kygo,English,Yes,Yes,,,"chill, laid-back, mellow",active,,,tropical house,2024,178,90,A major,0.4,0.6,0.59,audio/0LMwmV37RCmBO2so0szAFs.mp3,lyrics/0LMwmV37RCmBO2so0szAFs.txt
169,deja vu,Olivia Rodrigo,English,Yes,Yes,,,"nostalgic, emotional, reflective",active,,,Unknown,2021,215,110,E major,0.7,0.5,0.35,audio/6HU7h9RYOaPRFeh0R3UeAr.mp3,lyrics/6HU7h9RYOaPRFeh0R3UeAr.txt
170,2 Good,Senhit,English,Yes,Yes,,,"uplifting, positive, calm",active,,,Unknown,2024,157,105,F major,0.6,0.8,0.61,audio/2Fgvuk3fZzBbAMa8JaKmqL.mp3,lyrics/2Fgvuk3fZzBbAMa8JaKmqL.txt
171,Nonsense,Sabrina Carpenter,English,Yes,Yes,,,"playful, energetic, fun",active,,,Unknown,2022,163,120,C major,0.8,0.85,0.29,audio/6dgUya35uo964z7GZXM07g.mp3,lyrics/6dgUya35uo964z7GZXM07g.txt
172,I Can Do It With a Broken Heart,Taylor Swift,English,Yes,Yes,,,"resilient, hopeful, bittersweet",active,,,Unknown,2024,218,115,G major,0.7,0.7,0.48,audio/4q5YezDOIPcoLr8R81x9qy.mp3,lyrics/4q5YezDOIPcoLr8R81x9qy.txt
173,you broke me first,Tate McRae,English,Yes,Yes,,,"sad, emotional, reflective",active,,,Unknown,2021,170,90,E minor,0.4,0.3,0.74,audio/4l0RmWt52FxpVxMNni6i63.mp3,lyrics/4l0RmWt52FxpVxMNni6i63.txt
174,Let Me Down Slowly,Alec Benjamin,English,Yes,Yes,,,"sad, emotional, mellow",active,,,Unknown,2018,169,90,B minor,0.5,0.4,0.57,audio/2qxmye6gAegTMjLKEBoR3d.mp3,lyrics/2qxmye6gAegTMjLKEBoR3d.txt
175,Good To Be,Mark Ambor,English,Yes,Yes,,,"happy, uplifting, positive",active,,,Unknown,2023,147,110,D major,0.7,0.9,0.39,audio/0rdGHLnsyAdnLcO4rz5sMK.mp3,lyrics/0rdGHLnsyAdnLcO4rz5sMK.txt
176,i like the way you kiss me,Artemas,English,Yes,Yes,,,"romantic, upbeat, playful",active,,,Unknown,2024,142,120,A major,0.8,0.85,0.68,audio/2GxrNKugF82CnoRFbQfzPf.mp3,lyrics/2GxrNKugF82CnoRFbQfzPf.txt
177,Belong Together,Mark Ambor,English,Yes,Yes,,,"romantic, nostalgic, emotional",active,,,Unknown,2024,148,95,F# major,0.5,0.7,0.31,audio/5uQ7de4EWjb3rkcFxyEOpu.mp3,lyrics/5uQ7de4EWjb3rkcFxyEOpu.txt
178,Illusion,Dua Lipa,English,Yes,Yes,,,"dreamy, ethereal, calm",active,,,pop,2024,188,100,D major,0.5,0.6,0.83,audio/59xD5osEFsaNt5PXfIKUnX.mp3,lyrics/59xD5osEFsaNt5PXfIKUnX.txt
179,Saturn,SZA,English,Yes,Yes,,,"reflective, calm, melancholic",active,,,r&b,2024,186,75,C minor,0.3,0.4,0.56,audio/1bjeWoagtHmUKputLVyDxQ.mp3,lyrics/1bjeWoagtHmUKputLVyDxQ.txt
180,Cruel Summer,Taylor Swift,English,Yes,Yes,,,"energetic, nostalgic, upbeat",active,,,Unknown,2019,178,110,G major,0.8,0.85,0.57,audio/1BxfuPKGuaTgP7aM0Bbdwr.mp3,lyrics/1BxfuPKGuaTgP7aM0Bbdwr.txt
181,As It Was,Harry Styles,English,Yes,Yes,,,"reflective, bittersweet, mellow",active,,,Unknown,2022,167,85,A major,0.6,0.6,0.72,audio/4Dvkj6JhhA12EX05fT7y2e.mp3,lyrics/4Dvkj6JhhA12EX05fT7y2e.txt
182,Stick Season,Noah Kahan,English,Yes,Yes,,,"nostalgic, folk, calm",active,,,Unknown,2022,182,100,D major,0.5,0.7,0.43,audio/0mflMxspEfB0VbI1kyLiAv.mp3,lyrics/0mflMxspEfB0VbI1kyLiAv.txt
183,"Good Luck, Babe!",Chappell Roan,English,Yes,Yes,,,"uplifting, energetic, positive",active,,,Unknown,2024,218,115,C major,0.8,0.9,0.38,audio/0WbMK4wrZ1wFSty9F7FCgu.mp3,lyrics/0WbMK4wrZ1wFSty9F7FCgu.txt
184,What Was That,Lorde,English,Yes,Yes,,,"melancholic, introspective, soft",active,,,Unknown,2025,209,78,E minor,0.3,0.4,0.81,audio/2jNyiavSywmA472t2m6ZBz.mp3,lyrics/2jNyiavSywmA472t2m6ZBz.txt
185,Scared To Start,Michael Marcagi,English,Yes,Yes,,,"anxious, emotional, hopeful",active,,,Unknown,2024,159,95,F# minor,0.5,0.5,0.65,audio/3Pbp7cUCx4d3OAkZSCoNvn.mp3,lyrics/3Pbp7cUCx4d3OAkZSCoNvn.txt
186,Love For The Weekend,Lucas Estrada,English,Yes,Yes,,,"upbeat, romantic, fun",active,,,tropical house,2025,152,120,D major,0.7,0.85,0.46,audio/4TUGmfXQmfuoalCE58bsQM.mp3,lyrics/4TUGmfXQmfuoalCE58bsQM.txt
187,BMF,SZA,English,Yes,Yes,,,"confident, energetic, bold",active,,,r&b,2024,180,130,E minor,0.9,0.7,0.33,audio/3U3hFkMr0Q90pD24EkE3Pr.mp3,lyrics/3U3hFkMr0Q90pD24EkE3Pr.txt
188,IS THIS LOVE,XG,English,Yes,Yes,,,"romantic, relaxed, happy",active,,,k-pop,2025,155,92,G major,0.6,0.85,0.52,audio/7HfDulyv4KLZAD170lF8at.mp3,lyrics/7HfDulyv4KLZAD170lF8at.txt
189,Have You Ever Seen The Rain,Outliers,English,Yes,Yes,,,"nostalgic, mellow, hopeful",active,,,Unknown,2025,125,116,C major,0.6,0.8,0.77,audio/1yzgMzhlFNdGAlL5Mopdoq.mp3,lyrics/1yzgMzhlFNdGAlL5Mopdoq.txt
190,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,English,Yes,Yes,,,"emotional, bittersweet, reflective",active,,,french pop,2024,147,100,F minor,0.5,0.4,0.41,audio/4lriIG2vNqwDWzOj2I9rtj.mp3,lyrics/4lriIG2vNqwDWzOj2I9rtj.txt
191,PRETTY WHEN I CRY,Julia Alexa,English,Yes,Yes,,,"sad, emotional, vulnerable",active,,,Unknown,2025,151,90,A minor,0.4,0.3,0.68,audio/5m0lgvyRcrcshp5H3EAcm1.mp3,lyrics/5m0lgvyRcrcshp5H3EAcm1.txt
192,The Door,Teddy Swims,English,Yes,Yes,,,"dark, introspective, intense",active,,,Unknown,2023,212,105,D minor,0.6,0.4,0.59,audio/3dj4wgM3cPeuLwMNHDuBon.mp3,lyrics/3dj4wgM3cPeuLwMNHDuBon.txt
193,BE CLASSIC (English ver.),JO1,English,Yes,Yes,,,"energetic, playful, positive",active,,,j-pop,2025,159,120,C major,0.8,0.85,0.36,audio/4UOwAdn4wjjjX0r62fPTbO.mp3,lyrics/4UOwAdn4wjjjX0r62fPTbO.txt
194,Sports car,Tate McRae,English,Yes,Yes,,,"upbeat, fun, energetic",active,,,Unknown,2025,165,125,E major,0.85,0.9,0.48,audio/4il87YHqSV9UqbBkXM7z7m.mp3,lyrics/4il87YHqSV9UqbBkXM7z7m.txt
195,back to friends,sombr,English,Yes,Yes,,,"nostalgic, mellow, reflective",active,,,Unknown,2024,199,98,F major,0.5,0.6,0.62,audio/0FTmksd2dxiE5e3rWyJXs6.mp3,lyrics/0FTmksd2dxiE5e3rWyJXs6.txt
196,Say You’re Mine,VICE MONRÖE,English,Yes,Yes,,,"romantic, uplifting, positive",active,,,dark r&b,2025,114,110,G major,0.7,0.85,0.74,audio/0pOTWejofL5nepyrSAQYfd.mp3,lyrics/0pOTWejofL5nepyrSAQYfd.txt
197,How Bad Do U Want Me,Lady Gaga,English,Yes,Yes,,,"intense, energetic, bold",active,,,art pop,2025,238,128,D minor,0.8,0.6,0.29,audio/2rvd6akG8qEtBNUvQpN7iY.mp3,lyrics/2rvd6akG8qEtBNUvQpN7iY.txt
198,Numb,Linkin Park,English,Yes,Yes,,,"sad, intense, emotional",active,,,nu metal,2023,187,110,F# minor,0.7,0.3,0.67,audio/265jHUE2zMARKwtIhkknsS.mp3,lyrics/265jHUE2zMARKwtIhkknsS.txt
199,November Rain,Guns N' Roses,English,Yes,Yes,,,"dramatic, emotional, powerful",active,,,rock,1991,536,76,C major,0.6,0.5,0.54,audio/3YRCqOhFifThpSRFJ1VWFM.mp3,lyrics/3YRCqOhFifThpSRFJ1VWFM.txt
200,cliché,mgk,English,Yes,Yes,,,"mellow, reflective, calm",active,,,Unknown,2025,176,90,C major,0.4,0.6,0.45,audio/3aD33slymVwdEcdbKUBnDu.mp3,lyrics/3aD33slymVwdEcdbKUBnDu.txt
201,In the End,Linkin Park,English,Yes,Yes,,,"intense, emotional, energetic",active,,,nu metal,2000,216,105,G minor,0.8,0.4,0.71,audio/60a0Rd6pjrkxjPbaKzXjfq.mp3,lyrics/60a0Rd6pjrkxjPbaKzXjfq.txt
202,Smells Like Teen Spirit - Remastered 2021,Nirvana,English,Yes,Yes,,,"rebellious, energetic, grunge",active,,,grunge,2021,300,117,F minor,0.9,0.5,0.62,audio/4TMhakloPMPS84lNHNTSa3.mp3,lyrics/4TMhakloPMPS84lNHNTSa3.txt
203,What's Up?,4 Non Blondes,English,Yes,Yes,,,"empowering, anthemic, hopeful",active,,,Unknown,2021,292,84,A major,0.7,0.8,0.57,audio/79UJTjTabqsQUhLkTJlSit.mp3,lyrics/79UJTjTabqsQUhLkTJlSit.txt
204,Bohemian Rhapsody - Remastered 2011,Queen,English,Yes,Yes,,,"dramatic, eclectic, powerful",active,,,classic rock,1975,354,72,Bb major,0.8,0.6,0.53,audio/1AhDOtG9vPSOmsWgNW0BEY.mp3,lyrics/1AhDOtG9vPSOmsWgNW0BEY.txt
205,Sweet Child O' Mine,Guns N' Roses,English,Yes,Yes,,,"uplifting, energetic, nostalgic",active,,,rock,1987,354,125,D major,0.9,0.85,0.38,audio/7o2CTH4ctstm8TNelqjb51.mp3,lyrics/7o2CTH4ctstm8TNelqjb51.txt
206,Do I Wanna Know?,Arctic Monkeys,English,Yes,Yes,,,"dark, introspective, moody",active,,,indie,2013,272,85,G minor,0.6,0.3,0.66,audio/5FVd6KXrgO9B3JPmC8OPst.mp3,lyrics/5FVd6KXrgO9B3JPmC8OPst.txt
207,Zombie,The Cranberries,English,Yes,Yes,,,"intense, melancholic, anthemic",active,,,Unknown,2021,307,82,E minor,0.8,0.4,0.59,audio/68HyvTUsmlpH1UJo9tn5v3.mp3,lyrics/68HyvTUsmlpH1UJo9tn5v3.txt
208,Thunderstruck,AC/DC,English,Yes,Yes,,,"energetic, powerful, uplifting",active,,,rock,1990,292,134,B major,0.95,0.8,0.42,audio/57bgtoPSgt236HzfBOd8kj.mp3,lyrics/57bgtoPSgt236HzfBOd8kj.txt
209,Bring Me To Life,Evanescence,English,Yes,Yes,,,"dramatic, intense, emotional",active,,,alternative metal,2003,235,95,F minor,0.85,0.5,0.77,audio/646J2jOtUe4Jflrmh6JFjN.mp3,lyrics/646J2jOtUe4Jflrmh6JFjN.txt
210,Nothing Else Matters,Metallica,English,Yes,Yes,,,"melancholic, reflective, powerful",active,,,metal,1991,388,142,E minor,0.7,0.4,0.31,audio/0nLiqZ6A27jJri2VCalIUs.mp3,lyrics/0nLiqZ6A27jJri2VCalIUs.txt
211,It's My Life,Bon Jovi,English,Yes,Yes,,,"empowering, energetic, anthemic",active,,,glam metal,2000,224,120,C major,0.9,0.85,0.54,audio/1zOaxkbS1kAY1gIi0g8sOm.mp3,lyrics/1zOaxkbS1kAY1gIi0g8sOm.txt
212,Chop Suey!,System Of A Down,English,Yes,Yes,,,"intense, chaotic, energetic",active,,,nu metal,2001,210,127,D minor,1,0.4,0.36,audio/5V3mdRI2yQxbSsJGDPc5lD.mp3,lyrics/5V3mdRI2yQxbSsJGDPc5lD.txt
213,Every Breath You Take,The Police,English,Yes,Yes,,,"romantic, calm, nostalgic",active,,,Unknown,1983,253,117,Ab major,0.5,0.7,0.81,audio/1JSTJqkT5qHq8MDJnJbRE1.mp3,lyrics/1JSTJqkT5qHq8MDJnJbRE1.txt
214,Like a Stone,Audioslave,English,Yes,Yes,,,"melancholic, reflective, calm",active,,,grunge,2002,293,110,G minor,0.5,0.5,0.29,audio/3YuaBvuZqcwN3CEAyyoaei.mp3,lyrics/3YuaBvuZqcwN3CEAyyoaei.txt
215,RATHER LIE (with The Weeknd),Playboi Carti,English,Yes,Yes,,,"uplifting, energetic, positive",active,,,rage rap,2025,209,128,E major,0.8,0.85,0.64,audio/68qeaZhtMZ6abrJCYt6nQn.mp3,lyrics/68qeaZhtMZ6abrJCYt6nQn.txt
216,Bad Dreams,Teddy Swims,English,Yes,Yes,,,"dark, intense, emotional",active,,,Unknown,2025,184,100,F minor,0.7,0.3,0.48,audio/3BntzKsnLf2pc0dsvE3Zav.mp3,lyrics/3BntzKsnLf2pc0dsvE3Zav.txt
217,undressed,sombr,English,Yes,Yes,,,"vulnerable, mellow, romantic",active,,,Unknown,2025,182,92,Bb major,0.5,0.7,0.74,audio/4AajxCEwGEsmHmT4H1TwjY.mp3,lyrics/4AajxCEwGEsmHmT4H1TwjY.txt
218,Losing My Religion,R.E.M.,English,Yes,Yes,,,"introspective, melancholic, calm",active,,,jangle pop,1991,268,125,A minor,0.6,0.5,0.58,audio/2wVXSc0IrQVodHESUxVUJA.mp3,lyrics/2wVXSc0IrQVodHESUxVUJA.txt
219,The Final Countdown,Europe,English,Yes,Yes,,,"energetic, anthemic, uplifting",active,,,glam metal,1986,310,118,F# minor,0.9,0.85,0.33,audio/3MrRksHupTVEQ7YbA0FsZK.mp3,lyrics/3MrRksHupTVEQ7YbA0FsZK.txt
220,Livin' On A Prayer,Bon Jovi,English,Yes,Yes,,,"uplifting, energetic, anthemic",active,,,glam metal,1986,249,123,E minor,0.9,0.9,0.65,audio/37ZJ0p5Jm13JPevGcx4SkF.mp3,lyrics/37ZJ0p5Jm13JPevGcx4SkF.txt
221,Californication,Red Hot Chili Peppers,English,Yes,Yes,,,"mellow, reflective, nostalgic",active,,,funk rock,1999,329,96,A minor,0.5,0.6,0.48,audio/48UPSzbZjgc449aqz8bxox.mp3,lyrics/48UPSzbZjgc449aqz8bxox.txt
222,Demons,Imagine Dragons,English,Yes,Yes,,,"dark, emotional, introspective",active,,,Unknown,2012,175,90,E minor,0.6,0.3,0.72,audio/2Oehrcv4Kov0SuIgWyQY9e.mp3,lyrics/2Oehrcv4Kov0SuIgWyQY9e.txt
223,Creep,Radiohead,English,Yes,Yes,,,"melancholic, introspective, calm",active,,,art rock,1993,238,92,G major,0.4,0.2,0.77,audio/6b2oQwSGFkzsMtQruIWm2p.mp3,lyrics/6b2oQwSGFkzsMtQruIWm2p.txt
224,Bitter Sweet Symphony,The Verve,English,Yes,Yes,,,"reflective, anthemic, bittersweet",active,,,britpop,1997,357,86,E major,0.5,0.6,0.54,audio/3Z9PJ6xiEGmcqo2hESEB5n.mp3,lyrics/3Z9PJ6xiEGmcqo2hESEB5n.txt
225,Don't Speak,No Doubt,English,Yes,Yes,,,"sad, emotional, mellow",active,,,Unknown,1995,263,78,C minor,0.4,0.3,0.61,audio/5PsUB0ISfQxRLhF5DmI5Ks.mp3,lyrics/5PsUB0ISfQxRLhF5DmI5Ks.txt
226,The Reason,Hoobastank,English,Yes,Yes,,,"emotional, romantic, hopeful",active,,,nu metal,2004,232,89,G major,0.6,0.7,0.36,audio/6Gn02ZC8juXwQ10Xk7ACXx.mp3,lyrics/6Gn02ZC8juXwQ10Xk7ACXx.txt
